timestamp,DA_Price,actual_load,forecast_load,solar_generation,wind_on_generation,wind_off_generation,fossil_hard_coal_generation,fossil_gas_generation
2023-05-26 00,88.11,45307.64,43769.22,0.0,3381.22,7942.3099999999995,3137.94,12665.66
2023-05-26 01,76.4,43195.03,42011.119999999995,0.0,3331.98,7658.47,3280.64,10802.68
2023-05-26 02,74.53,41777.93,40674.68,0.0,3246.21,7126.6,3125.83,10332.29
2023-05-26 03,74.0,41095.29,40012.490000000005,0.0,3146.27,6576.63,2850.9700000000003,10342.46
2023-05-26 04,77.69,41019.01,39928.3,0.0,3194.21,6636.389999999999,2908.51,10087.189999999999
2023-05-26 05,87.44,41653.64,40290.46,12.68,3597.39,6343.72,2934.86,11400.64
2023-05-26 06,102.42,43868.07,41029.82,124.97999999999999,3449.36,5734.110000000001,2978.5699999999997,12682.92
2023-05-26 07,103.06,47598.42,41739.17,344.55,3254.92,5149.1,3398.99,12390.86
2023-05-26 08,95.0,50701.96,40821.39,708.26,4075.37,4721.71,3168.84,10987.11
2023-05-26 09,74.9,51659.61,37694.130000000005,1049.33,4167.84,4398.34,2899.46,7138.33
2023-05-26 10,38.54,51528.38,33333.67,1372.83,3422.97,3657.41,3112.83,4714.82
2023-05-26 11,4.02,51339.34,29365.71,1389.26,3238.52,1909.8400000000001,2894.06,4035.1600000000003
2023-05-26 12,-3.91,51014.06,26874.14,994.48,3090.8,2400.2,2418.63,3342.74
2023-05-26 13,-25.34,51026.58,25831.0,1136.88,3140.62,1789.09,2258.5299999999997,3314.71
2023-05-26 14,-19.9,50488.630000000005,25625.12,1219.79,3723.06,2552.05,1911.96,3296.01
2023-05-26 15,-10.01,49968.78,27057.02,1236.87,3740.3199999999997,4021.77,1159.13,3541.83
2023-05-26 16,-3.9,49500.26,29681.0,1112.35,4676.57,4992.4,1106.69,3399.15
2023-05-26 17,44.9,50686.57,34642.57,998.53,5148.15,7755.86,1167.8,3931.51
2023-05-26 18,80.9,50093.87,38605.5,732.74,5197.38,8467.05,1157.54,7312.4400000000005
2023-05-26 19,80.49,49514.2,41844.83,369.5,5054.21,8216.02,1175.9,12635.64
2023-05-26 20,113.98,49495.6,45054.37,130.23,4254.07,8498.14,1746.54,17909.02
2023-05-26 21,109.46,49923.159999999996,45759.85,15.680000000000001,3652.13,8215.039999999999,1571.51,19651.85
2023-05-26 22,99.5,49143.22,43860.85,0.0,3382.77,8059.87,1455.8400000000001,19443.12
2023-05-26 23,92.5,46772.09,42481.32,0.0,3299.93,7532.21,1301.67,19327.87
2023-05-27 00,89.72,43901.46,40519.67,0.0,3079.2200000000003,6681.55,1182.98,19540.19
2023-05-27 01,83.51,41695.57,39099.73,0.0,2918.27,5812.96,1175.83,19130.23
2023-05-27 02,84.73,40128.759999999995,38098.72,0.0,2687.96,4636.59,1166.06,16764.38
2023-05-27 03,86.0,39504.9,37750.33,0.0,2527.95,4277.8099999999995,1204.53,12860.14
2023-05-27 04,89.82,39183.92,37716.850000000006,0.0,2462.09,3667.81,1217.9299999999998,12081.39
2023-05-27 05,88.62,38673.35,37707.81,12.19,2346.68,3491.0299999999997,1199.1,12040.07
2023-05-27 06,82.7,38457.29,36718.21,126.97999999999999,2083.34,3347.19,1204.96,12150.1
2023-05-27 07,82.99,39360.59,33183.43,299.51,1615.15,3125.16,1185.53,11205.09
2023-05-27 08,72.61,41013.8,27690.41,627.58,1392.99,2209.27,1364.27,8196.24
2023-05-27 09,55.06,42591.65,20697.34,1066.82,963.34,1322.9,1295.87,6687.82
2023-05-27 10,16.37,43355.19,13712.19,1351.96,795.53,520.71,1200.5,6357.06
2023-05-27 11,1.45,43644.23,8690.46,1614.1299999999999,768.51,1044.8600000000001,1167.83,6207.34
2023-05-27 12,0.0,43645.81,6950.85,1608.46,770.21,1529.08,1116.77,5916.99
2023-05-27 13,-13.16,43209.04,7691.1,1701.26,923.88,919.6,1121.19,5964.099999999999
2023-05-27 14,-26.36,42680.33,9627.69,1485.82,1222.37,1159.09,1124.7,5724.71
2023-05-27 15,-200.0,43151.89,12685.68,857.02,1145.3400000000001,1043.78,1125.67,5396.0599999999995
2023-05-27 16,2.26,42621.6,17874.989999999998,1201.62,1568.6799999999998,2136.54,1116.34,6112.3099999999995
2023-05-27 17,55.08,43764.880000000005,25336.510000000002,996.6,1902.05,3051.48,1112.37,7030.49
2023-05-27 18,84.85,44268.13,31668.89,758.01,1646.67,2766.3900000000003,1376.5,13193.32
2023-05-27 19,90.67,44641.56,36406.630000000005,381.35,1416.76,2653.05,1873.44,19876.46
2023-05-27 20,104.97,45234.79,40346.97,132.93,1450.6799999999998,3029.8199999999997,1414.1000000000001,21402.760000000002
2023-05-27 21,112.45,45690.19,41975.6,20.41,1746.28,2843.23,0.0,21259.519999999997
2023-05-27 22,99.96,45720.81,42554.12,0.0,2116.5699999999997,2454.77,4.0,21779.370000000003
2023-05-27 23,94.71,43883.81,41811.17,0.0,2059.84,2010.8,0.0,22405.71
2023-05-28 00,87.09,41663.09,40852.76,0.0,1796.19,2506.21,0.0,21103.16
2023-05-28 01,84.0,39843.880000000005,39993.82,0.0,1708.37,2511.83,0.0,17725.48
2023-05-28 02,81.92,38516.35,39477.39,0.0,1621.7,1922.89,154.57,16618.89
2023-05-28 03,77.87,37655.369999999995,38976.12,0.0,1395.8,1977.86,848.04,14387.86
2023-05-28 04,77.86,37279.53,38845.56,0.0,1439.46,2195.76,977.13,12523.060000000001
2023-05-28 05,76.47,36704.76,38708.28,9.39,1548.24,2145.94,1088.77,12626.06
2023-05-28 06,71.82,35395.99,37092.38,93.22999999999999,1566.82,2063.72,1200.47,12023.98
2023-05-28 07,64.97,35452.85,34076.270000000004,346.1,1382.6599999999999,1534.8,1313.3899999999999,10719.52
2023-05-28 08,37.7,37140.46,30451.62,676.74,995.79,1671.05,1246.37,9451.77
2023-05-28 09,0.0,38831.53,25550.77,1054.81,1050.57,1968.3600000000001,1150.3,8945.73
2023-05-28 10,-4.89,39865.34,19817.78,1216.33,1347.31,2002.06,1090.6399999999999,9273.45
2023-05-28 11,-27.87,40572.270000000004,15062.3,1519.08,1769.95,1801.02,1108.1100000000001,9229.560000000001
2023-05-28 12,-101.6,41226.55,11179.92,954.45,1835.58,1678.65,1102.37,8529.35
2023-05-28 13,-235.96,41646.65,10699.35,886.61,2127.6,1405.95,1081.03,8407.76
2023-05-28 14,-400.0,42061.86,12586.79,868.9,1961.03,1554.98,1086.1,8100.37
2023-05-28 15,-162.55,41500.44,16365.509999999998,819.19,2599.41,2301.58,1077.33,8076.58
2023-05-28 16,-23.51,40782.83,20108.71,770.0,4142.8099999999995,2675.4,1088.81,8624.74
2023-05-28 17,-0.06,41982.69,25993.12,764.05,5030.780000000001,3333.84,1103.0700000000002,8639.63
2023-05-28 18,50.0,43239.16,31745.699999999997,663.41,6669.67,9262.78,1115.26,9112.23
2023-05-28 19,72.9,43287.9,37266.68,384.47,7064.93,10181.48,1107.17,10759.25
2023-05-28 20,80.29,44178.28,41841.1,123.37,6839.5,10072.220000000001,1093.0700000000002,11484.18
2023-05-28 21,78.01,45081.68,44315.0,15.63,6822.6,10170.75,1101.97,10413.810000000001
2023-05-28 22,73.89,45139.16,44836.76,0.0,6081.75,10182.17,1093.56,11666.560000000001
2023-05-28 23,69.5,43051.22,44073.01,0.0,5660.59,9985.98,1102.31,11173.49
2023-05-29 00,59.23,41013.46,43293.9,0.0,5572.16,9831.91,1111.71,7965.38
2023-05-29 01,53.9,39354.81,42348.64,0.0,5323.61,9690.58,1105.97,4949.889999999999
2023-05-29 02,51.82,38281.33,41728.98,0.0,5040.55,9262.05,1096.3,4907.86
2023-05-29 03,48.19,37785.07,41550.3,0.0,4278.26,8967.93,1094.37,4454.79
2023-05-29 04,53.4,37676.630000000005,41251.18,0.0,3701.36,8831.26,1101.1999999999998,4440.42
2023-05-29 05,62.04,37142.33,41698.68,8.26,3422.65,8697.78,1107.74,5244.37
2023-05-29 06,66.3,36483.85,42506.229999999996,76.03,3372.67,8128.639999999999,1115.3700000000001,6140.14
2023-05-29 07,58.71,36975.47,43188.08,324.71000000000004,3269.23,7893.3,1097.5700000000002,6021.33
2023-05-29 08,29.92,39125.71,41644.77,589.94,3825.6000000000004,7641.35,1110.03,5530.37
2023-05-29 09,0.0,41098.19,38202.8,739.32,3636.67,6789.6900000000005,1100.6999999999998,5205.66
2023-05-29 10,-2.11,41656.54,33150.89,1184.43,3056.92,4884.5,1124.17,5296.81
2023-05-29 11,-40.0,42369.95,28794.11,1071.37,3120.0,4026.82,1113.46,5203.860000000001
2023-05-29 12,-97.12,42578.19,26191.8,749.6800000000001,2916.9,3672.86,1137.79,5170.94
2023-05-29 13,-161.7,42669.63,25642.52,742.11,2983.6800000000003,3397.69,1115.4,5121.25
2023-05-29 14,-185.86,42332.75,26043.59,741.52,3420.87,3654.75,1123.96,5171.1900000000005
2023-05-29 15,-110.0,42057.14,27593.93,895.48,3536.32,4033.71,1092.73,5144.58
2023-05-29 16,-19.97,42400.04,31229.57,1483.1100000000001,4089.25,3985.0,1125.19,5319.43
2023-05-29 17,-9.79,44517.79,36832.08,1161.6999999999998,4551.98,4219.8,1117.21,5372.27
2023-05-29 18,17.26,45308.71,39859.97,824.99,6141.639999999999,8410.66,1136.97,5641.9
2023-05-29 19,72.51,45120.18,42703.16,377.27,6307.3,8924.92,1113.21,7014.88
2023-05-29 20,84.41,45666.49,45144.29,144.64,5894.48,9169.42,1102.57,8314.449999999999
2023-05-29 21,85.59,46304.58,45802.85,24.77,5749.56,9563.11,1113.5,8286.82
2023-05-29 22,80.65,46397.43,45889.87,0.0,5398.68,9550.01,1130.0700000000002,8540.65
2023-05-29 23,74.2,44122.33,44163.2,0.0,5020.54,9546.49,1130.41,8236.880000000001
2023-05-30 00,75.02,41917.36,42136.55,0.0,4457.49,9537.34,1131.66,6922.74
2023-05-30 01,71.05,40073.33,40428.59,0.0,4217.4400000000005,9799.61,1121.1,6905.6
2023-05-30 02,68.9,38902.08,39699.16,0.0,3720.01,9329.94,1151.53,8428.99
2023-05-30 03,68.29,38579.83,39123.81,0.0,3290.77,8781.03,1173.27,7921.93
2023-05-30 04,74.1,38694.93,38816.43,0.0,3178.3,7931.3099999999995,1108.56,9162.4
2023-05-30 05,84.14,39521.41,39099.53,16.189999999999998,2864.21,7190.09,1111.83,14583.35
2023-05-30 06,95.19,42496.31,39690.95,99.93,2462.5299999999997,7045.46,1526.36,19367.33
2023-05-30 07,115.67,47535.64,40838.33,164.91,2455.73,6492.37,2180.1,20254.64
2023-05-30 08,108.64,51065.09,39897.35,248.5,2483.01,6012.14,1810.04,19850.06
2023-05-30 09,90.06,52140.42,36064.93,314.51,2351.96,5344.88,1795.46,15515.17
2023-05-30 10,82.37,51893.35,31287.07,471.36,2171.84,5221.0599999999995,1786.36,10967.07
2023-05-30 11,70.3,51741.3,27860.870000000003,544.94,2058.65,5426.09,1797.6,7911.76
2023-05-30 12,64.7,51311.82,26183.5,541.68,2111.34,6178.2,1797.3400000000001,7152.87
2023-05-30 13,57.58,51809.770000000004,26414.57,646.64,2321.27,6227.79,1702.54,7010.17
2023-05-30 14,56.57,51714.46,28127.33,655.2,2433.96,6369.18,1309.3700000000001,7337.23
2023-05-30 15,61.43,51521.54,29562.32,579.98,2655.27,5805.49,1239.8,7279.6900000000005
2023-05-30 16,69.29,51503.92,32281.09,449.46000000000004,2554.75,5719.53,1248.0,8608.79
2023-05-30 17,87.35,52598.57,36515.729999999996,423.65,2582.74,5502.11,1355.6599999999999,14432.52
2023-05-30 18,89.35,51848.6,39863.76,336.90999999999997,2504.14,6143.9400000000005,1861.57,20662.24
2023-05-30 19,122.66,51303.130000000005,43432.59,289.82,2458.0699999999997,7128.45,2374.04,22319.940000000002
2023-05-30 20,132.1,51008.229999999996,46980.17,146.82,2478.7799999999997,7543.0,2446.23,21913.94
2023-05-30 21,94.55,50759.869999999995,48692.65,24.830000000000002,2387.52,7292.27,2055.63,21256.309999999998
2023-05-30 22,97.17,49848.08,48525.630000000005,0.0,2305.28,7211.85,1969.94,21459.14
2023-05-30 23,89.65,46985.88,47093.5,0.0,2433.3,6617.03,1992.64,21085.03
2023-05-31 00,85.92,43871.18,45371.51,0.0,2648.02,5445.19,2003.7800000000002,21253.09
2023-05-31 01,81.36,41716.97,43491.94,0.0,2592.5699999999997,4463.66,2027.4,21391.28
2023-05-31 02,74.2,40627.35,42391.270000000004,0.0,2761.01,3632.69,1572.29,20913.65
2023-05-31 03,78.09,39995.520000000004,41589.4,0.0,2233.17,3296.39,1377.1,21237.600000000002
2023-05-31 04,82.24,40168.58,41446.57,0.0,1892.51,3688.05,1339.8400000000001,21380.83
2023-05-31 05,88.92,40939.28,41794.56,15.43,2140.85,4253.4,1368.04,21402.15
2023-05-31 06,83.98,43448.9,42428.85,127.05,2264.87,4729.16,1413.77,20985.879999999997
2023-05-31 07,105.5,47729.55,42661.94,399.02,1967.8400000000001,5576.71,1698.9,21037.17
2023-05-31 08,75.03,50655.4,40811.67,794.27,1575.45,6129.79,1753.26,20044.11
2023-05-31 09,86.41,51473.91,37339.62,1180.02,1537.6399999999999,6266.49,1413.1399999999999,15522.95
2023-05-31 10,66.92,51544.32,32590.21,1481.8400000000001,1681.06,6076.47,1391.3600000000001,9166.51
2023-05-31 11,46.5,51904.21,28791.85,1577.25,2115.66,6544.65,1360.43,6437.77
2023-05-31 12,5.48,51826.130000000005,27041.58,1642.69,2480.2200000000003,6457.1900000000005,1387.86,5292.69
2023-05-31 13,-3.89,52012.08,26570.739999999998,1452.8600000000001,2459.96,5973.59,1391.54,3982.09
2023-05-31 14,-1.27,51907.44,26259.42,1589.49,2961.85,6707.8,1369.06,3696.04
2023-05-31 15,-0.77,51642.55,26813.68,1483.57,3371.65,6721.95,1359.6100000000001,3878.1099999999997
2023-05-31 16,20.2,51777.65,29755.899999999998,1400.72,4580.25,8487.42,1339.19,4656.32
2023-05-31 17,51.87,52750.21,34510.240000000005,1097.58,4979.9400000000005,9262.66,1359.97,6178.17
2023-05-31 18,74.9,52013.06,38119.94,819.79,5292.31,9744.99,1677.04,11540.74
2023-05-31 19,87.0,51847.28,42624.12,413.96,5146.68,9861.41,1986.52,20083.43
2023-05-31 20,105.5,51905.81,46536.92,142.72,4580.32,9726.78,2410.69,22708.47
2023-05-31 21,103.08,52115.62,48829.21,17.48,4454.629999999999,9743.73,2535.5699999999997,22097.14
2023-05-31 22,94.29,51320.64,48814.52,0.0,4314.17,9795.05,2206.5,21869.09
2023-05-31 23,81.9,48429.64,47131.07,0.0,4133.87,9460.14,1593.0,22022.920000000002
2023-06-01 00,84.15,45260.71,45299.12,0.0,3745.87,8587.77,1075.17,18992.260000000002
2023-06-01 01,74.3,42906.47,43663.48,0.0,3286.0299999999997,7663.6,2.53,17259.52
2023-06-01 02,70.1,41473.69,42874.83,0.0,3025.29,7399.1900000000005,0.0,16389.03
2023-06-01 03,66.51,40938.49,42243.07,0.0,2843.63,7170.98,0.0,15925.48
2023-06-01 04,67.66,40838.35,42059.3,0.0,2617.69,7284.360000000001,0.0,16528.87
2023-06-01 05,79.8,41737.92,42007.55,4.04,2401.91,6911.67,0.0,18054.32
2023-06-01 06,95.89,44649.520000000004,41520.06,44.97,2249.17,6889.9400000000005,0.0,19009.920000000002
2023-06-01 07,104.45,49163.979999999996,40241.2,106.82,2378.3,6537.27,0.0,19148.07
2023-06-01 08,99.07,52357.48,37382.54,230.09,2334.94,6567.82,0.0,17867.01
2023-06-01 09,87.3,53097.36,33370.43,383.23,2349.41,6248.18,0.0,14029.55
2023-06-01 10,68.19,52529.69,29638.96,470.93,2243.04,5647.23,0.0,8354.82
2023-06-01 11,59.92,52355.18,25847.92,605.96,2415.85,5195.62,0.0,6734.67
2023-06-01 12,35.4,51911.130000000005,22428.72,699.94,2548.42,5023.8099999999995,0.0,5122.15
2023-06-01 13,9.34,52223.78,20736.62,767.4300000000001,2648.3,5257.24,0.0,4843.54
2023-06-01 14,2.97,52197.59,19670.29,743.94,2932.6,5269.08,0.0,6097.07
2023-06-01 15,0.1,52289.92,20286.4,593.06,3203.29,5154.29,0.0,8372.34
2023-06-01 16,55.6,52424.1,23346.969999999998,551.0500000000001,3493.92,5515.9,0.0,9347.56
2023-06-01 17,71.99,53851.72,28448.28,462.0,3727.39,5633.38,0.0,9652.62
2023-06-01 18,76.1,53269.43,33165.0,291.45,4075.83,6536.37,0.0,14831.099999999999
2023-06-01 19,87.94,53155.11,38309.58,163.51,4212.139999999999,7837.73,0.0,18749.06
2023-06-01 20,114.2,53175.46,42537.53,69.26,4289.37,8608.61,0.0,20189.29
2023-06-01 21,103.43,52592.520000000004,44701.06,6.1000000000000005,4473.36,9041.470000000001,0.0,20243.25
2023-06-01 22,95.41,51166.95,45327.25,0.0,4274.9,9069.22,0.0,19747.84
2023-06-01 23,86.53,48265.89,44237.270000000004,0.0,3859.4300000000003,8636.95,0.0,18228.27
2023-06-02 00,83.59,45371.68,43086.44,0.0,3444.35,8274.21,0.0,18221.87
2023-06-02 01,79.4,43310.44,41506.13,0.0,3579.11,7789.14,0.0,18557.05
2023-06-02 02,79.5,41833.03,40162.21,0.0,3262.54,6948.13,0.0,17618.61
2023-06-02 03,76.62,41218.229999999996,39693.67,0.0,2963.94,6675.34,0.0,17037.45
2023-06-02 04,80.1,41420.65,39551.49,0.0,2884.23,6468.93,0.0,16969.370000000003
2023-06-02 05,88.74,42132.43,39346.44,3.87,2594.58,6128.58,0.0,18317.06
2023-06-02 06,101.5,45177.86,39245.69,53.82,1995.07,5765.43,0.0,20630.17
2023-06-02 07,103.34,49526.0,38202.28,157.79,1675.04,5554.71,0.0,22038.01
2023-06-02 08,95.9,52920.5,35001.88,385.02,1784.23,5082.41,0.0,21767.28
2023-06-02 09,84.37,54025.27,29138.38,821.14,1598.12,4815.48,0.0,18980.71
2023-06-02 10,72.09,53861.77,21741.95,1183.67,1461.04,4778.71,0.0,11742.49
2023-06-02 11,63.15,53467.31,15437.98,1345.62,1478.06,4974.72,0.0,6801.31
2023-06-02 12,56.06,52598.38,11412.11,1343.77,1513.09,4739.06,0.0,6112.53
2023-06-02 13,42.61,52243.41,9791.43,1414.44,1731.34,4144.92,0.0,5184.530000000001
2023-06-02 14,36.82,51163.34,9632.69,1253.95,2322.51,4488.85,0.0,4444.88
2023-06-02 15,44.9,50689.22,11924.15,1169.24,2601.58,4926.1,0.0,5059.110000000001
2023-06-02 16,58.27,50521.63,16453.72,963.47,2789.51,5797.66,0.0,5551.07
2023-06-02 17,76.62,51704.05,24153.22,807.1700000000001,3679.99,7021.9,0.0,10133.18
2023-06-02 18,85.2,51091.45,31208.170000000002,598.23,4399.49,7666.8,0.0,16931.010000000002
2023-06-02 19,98.7,50451.8,37282.06,340.85,4548.9,7785.34,1.2,19786.7
2023-06-02 20,107.74,50348.58,42337.55,119.64,4431.53,8356.61,0.0,20408.93
2023-06-02 21,101.09,50317.97,44018.63,21.71,4312.65,8472.470000000001,0.0,20055.73
2023-06-02 22,92.56,49794.9,43082.63,0.0,4439.17,8429.73,0.0,20490.88
2023-06-02 23,85.06,47651.19,42018.44,0.0,4689.13,7704.24,0.0,20439.78
2023-06-03 00,84.95,44645.54,40454.09,0.0,4389.14,6702.06,0.0,16311.91
2023-06-03 01,80.3,42479.8,39091.59,0.0,4498.65,5583.6900000000005,0.0,13893.79
2023-06-03 02,77.79,40892.51,38029.06,0.0,4217.08,4235.7,0.0,13168.810000000001
2023-06-03 03,75.2,39959.96,37658.009999999995,0.0,3892.94,3330.15,0.0,12651.380000000001
2023-06-03 04,80.35,39487.22,37672.83,0.0,3456.61,2624.01,0.0,13280.86
2023-06-03 05,78.51,38878.09,37458.76,17.8,3155.97,2316.96,0.0,12865.96
2023-06-03 06,77.64,38580.08,36116.490000000005,126.15,2562.25,1953.06,0.0,12025.24
2023-06-03 07,73.63,39531.35,32083.489999999998,410.31,1559.05,1867.12,0.0,11248.970000000001
2023-06-03 08,70.0,41281.57,25866.64,750.3199999999999,990.78,1414.0900000000001,0.0,9114.36
2023-06-03 09,59.97,43143.88,18731.96,1077.74,879.96,1367.54,0.4,4948.53
2023-06-03 10,27.36,44146.13,11877.18,1383.68,1176.75,1532.4099999999999,0.0,4491.2699999999995
2023-06-03 11,5.0,44383.49,6315.79,1353.81,2447.64,1623.22,0.0,4000.76
2023-06-03 12,-0.01,44598.02,3718.6600000000003,1689.5900000000001,2629.0,2113.38,0.0,4038.45
2023-06-03 13,-10.0,44186.66,3371.09,1695.9099999999999,2791.1,1832.6799999999998,0.0,3705.7599999999998
2023-06-03 14,-10.05,43647.54,4260.79,1689.52,3257.0699999999997,3288.5299999999997,0.0,3663.4
2023-06-03 15,-3.8,43309.55,7566.54,1648.19,3332.0099999999998,4239.3,0.0,3672.1
2023-06-03 16,0.01,43620.45,12301.66,1475.72,3542.9700000000003,6868.7300000000005,0.0,3840.3
2023-06-03 17,45.66,44669.33,19587.65,1185.34,3807.4,7306.8,8.4,4918.63
2023-06-03 18,75.0,45406.0,27012.6,810.0,3849.35,8408.39,0.0,9244.01
2023-06-03 19,83.48,45617.79,33882.68,405.38,4321.56,9171.45,0.0,15628.55
2023-06-03 20,94.08,46211.34,39654.25,128.31,4367.48,9240.81,4.0,16645.45
2023-06-03 21,93.68,46881.26,42028.09,19.97,4391.49,9117.73,0.4,16775.690000000002
2023-06-03 22,87.23,46976.67,42837.3,0.0,4466.19,8818.93,0.0,16671.87
2023-06-03 23,81.17,45108.67,42121.759999999995,0.0,4297.13,8764.86,0.0,16605.49
2023-06-04 00,81.12,42946.3,41325.97,0.0,3898.46,8048.37,0.0,13126.24
2023-06-04 01,74.9,41083.39,40484.850000000006,0.0,3535.51,6903.02,0.0,10881.49
2023-06-04 02,72.51,39534.59,39979.56,0.0,2926.44,4992.08,0.0,10203.57
2023-06-04 03,71.61,38729.39,39459.85,0.0,2690.97,3949.06,0.0,10433.01
2023-06-04 04,73.0,38391.72,39283.53,0.0,2444.2200000000003,3439.0699999999997,0.0,10504.36
2023-06-04 05,72.11,37353.729999999996,38995.67,18.82,2277.91,3135.06,0.0,9052.96
2023-06-04 06,68.97,36379.01,36955.05,132.4,2071.47,3192.89,0.0,5443.69
2023-06-04 07,64.77,36374.03,32996.23,388.97,1613.21,3265.3399999999997,0.0,4638.6
2023-06-04 08,50.81,38047.91,28069.87,766.31,1083.45,3398.5699999999997,0.0,4256.06
2023-06-04 09,21.93,39999.770000000004,21933.260000000002,1139.53,1083.81,3434.61,0.0,3803.35
2023-06-04 10,5.11,41185.18,15046.71,1392.88,1258.3,3535.7,0.0,3901.8599999999997
2023-06-04 11,0.0,42051.49,9365.35,1615.7,1476.28,3624.69,0.0,3982.7
2023-06-04 12,-14.43,42626.19,5676.09,1678.95,1666.9,3898.55,0.0,4001.5099999999998
2023-06-04 13,-81.54,42488.26,4612.969999999999,1525.32,1888.18,2665.35,0.0,4079.8399999999997
2023-06-04 14,-40.23,42234.68,6058.63,1670.38,2269.8900000000003,2820.97,0.0,4012.3199999999997
2023-06-04 15,-25.0,41995.83,9266.23,1631.31,2462.55,3181.24,0.0,4010.62
2023-06-04 16,0.0,42513.770000000004,12364.86,1459.05,3258.0600000000004,5658.0,0.0,3947.87
2023-06-04 17,34.5,44189.25,18813.1,1170.45,4183.48,6277.84,0.0,4680.92
2023-06-04 18,78.21,45119.2,25938.879999999997,802.9200000000001,4687.34,6819.98,0.0,10694.28
2023-06-04 19,82.0,45533.11,32893.01,413.65,4849.94,7604.99,0.0,16646.59
2023-06-04 20,94.0,46434.5,38677.8,145.43,4393.84,8274.220000000001,0.4,18851.63
2023-06-04 21,100.0,47277.32,41897.42,25.7,4103.39,8561.14,0.0,20052.72
2023-06-04 22,97.66,47184.55,43147.66,0.0,3568.01,8127.81,0.0,20564.29
2023-06-04 23,86.98,44818.19,42491.92,0.0,2962.99,7246.5599999999995,0.0,21292.55
2023-06-05 00,78.71,42562.57,42102.659999999996,0.0,2636.44,6433.38,0.0,21875.71
2023-06-05 01,71.1,40894.08,41148.03,0.0,2420.77,5236.8,0.0,22037.73
2023-06-05 02,70.07,40036.78,40450.69,0.0,2235.61,4499.94,0.0,21959.37
2023-06-05 03,71.03,39564.270000000004,40479.509999999995,0.0,2039.9900000000002,3852.24,0.0,21854.65
2023-06-05 04,74.07,39674.79,40328.18,0.0,1824.52,3496.51,0.0,22118.92
2023-06-05 05,77.0,40411.32,40299.71,19.259999999999998,1835.38,3498.45,0.0,22524.13
2023-06-05 06,84.9,42819.8,40078.43,137.93,1778.89,3771.85,0.0,23265.8
2023-06-05 07,97.91,47107.020000000004,38511.01,390.62,1918.56,3935.42,0.0,22792.8
2023-06-05 08,99.95,50169.52,35317.02,747.45,1779.93,3607.88,0.0,22264.940000000002
2023-06-05 09,83.55,51063.82,30949.29,1111.72,1460.27,3506.73,0.0,21790.92
2023-06-05 10,75.0,51175.75,25206.43,1432.1100000000001,1388.21,3745.06,0.0,15403.43
2023-06-05 11,70.08,51349.1,21127.34,1614.98,1452.15,3985.63,0.0,12619.58
2023-06-05 12,68.35,51214.19,18927.11,1685.41,1759.38,4066.93,0.0,12096.16
2023-06-05 13,61.75,51430.0,18492.93,1687.91,2129.62,4493.16,0.0,11575.73
2023-06-05 14,62.0,51223.37,18465.44,1688.24,2597.41,4976.84,0.0,11771.16
2023-06-05 15,64.0,51056.18,19841.4,1627.55,2987.57,5118.38,0.0,12234.48
2023-06-05 16,65.3,51024.55,23188.35,1447.05,3379.9700000000003,5239.87,0.0,13143.93
2023-06-05 17,81.71,52154.28,29078.9,1164.6100000000001,3456.71,5514.5,0.8,17919.18
