"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"26/09/2022 04:45 - 26/09/2022 05:00","BZN|NL","9445.07","10310.00"
"26/09/2022 05:00 - 26/09/2022 05:15","BZN|NL","9543.11","10374.54"
"26/09/2022 05:15 - 26/09/2022 05:30","BZN|NL","9641.99","10478.35"
"26/09/2022 05:30 - 26/09/2022 05:45","BZN|NL","9821.41","10588.15"
"26/09/2022 05:45 - 26/09/2022 06:00","BZN|NL","10045.42","10743.93"
"26/09/2022 06:00 - 26/09/2022 06:15","BZN|NL","10464.70","10886.89"
"26/09/2022 06:15 - 26/09/2022 06:30","BZN|NL","10730.83","11115.01"
"26/09/2022 06:30 - 26/09/2022 06:45","BZN|NL","11009.05","11343.45"
"26/09/2022 06:45 - 26/09/2022 07:00","BZN|NL","11312.74","11461.27"
"26/09/2022 07:00 - 26/09/2022 07:15","BZN|NL","11772.12","11522.82"
"26/09/2022 07:15 - 26/09/2022 07:30","BZN|NL","12133.93","11705.00"
"26/09/2022 07:30 - 26/09/2022 07:45","BZN|NL","12476.71","11896.10"
"26/09/2022 07:45 - 26/09/2022 08:00","BZN|NL","12696.05","12017.36"
"26/09/2022 08:00 - 26/09/2022 08:15","BZN|NL","12975.60","12032.22"
"26/09/2022 08:15 - 26/09/2022 08:30","BZN|NL","13119.61","11984.77"
"26/09/2022 08:30 - 26/09/2022 08:45","BZN|NL","13236.33","11898.30"
"26/09/2022 08:45 - 26/09/2022 09:00","BZN|NL","13396.08","11790.05"
"26/09/2022 09:00 - 26/09/2022 09:15","BZN|NL","13435.22","11603.77"
"26/09/2022 09:15 - 26/09/2022 09:30","BZN|NL","13435.15","11388.06"
"26/09/2022 09:30 - 26/09/2022 09:45","BZN|NL","13406.03","11100.98"
"26/09/2022 09:45 - 26/09/2022 10:00","BZN|NL","13447.32","10741.00"
"26/09/2022 10:00 - 26/09/2022 10:15","BZN|NL","13472.38","10387.99"
"26/09/2022 10:15 - 26/09/2022 10:30","BZN|NL","13504.35","10011.85"
"26/09/2022 10:30 - 26/09/2022 10:45","BZN|NL","13482.44","9598.38"
"26/09/2022 10:45 - 26/09/2022 11:00","BZN|NL","13358.97","9280.27"
"26/09/2022 11:00 - 26/09/2022 11:15","BZN|NL","13309.37","8996.74"
"26/09/2022 11:15 - 26/09/2022 11:30","BZN|NL","13300.67","8769.10"
"26/09/2022 11:30 - 26/09/2022 11:45","BZN|NL","13302.81","8533.91"
"26/09/2022 11:45 - 26/09/2022 12:00","BZN|NL","13306.81","8324.38"
"26/09/2022 12:00 - 26/09/2022 12:15","BZN|NL","13285.85","8091.11"
"26/09/2022 12:15 - 26/09/2022 12:30","BZN|NL","13180.50","7861.89"
"26/09/2022 12:30 - 26/09/2022 12:45","BZN|NL","13150.06","7641.08"
"26/09/2022 12:45 - 26/09/2022 13:00","BZN|NL","13114.89","7517.32"
"26/09/2022 13:00 - 26/09/2022 13:15","BZN|NL","13188.79","7484.75"
"26/09/2022 13:15 - 26/09/2022 13:30","BZN|NL","13299.09","7537.81"
"26/09/2022 13:30 - 26/09/2022 13:45","BZN|NL","13253.11","7572.49"
"26/09/2022 13:45 - 26/09/2022 14:00","BZN|NL","13262.37","7639.44"
"26/09/2022 14:00 - 26/09/2022 14:15","BZN|NL","13305.05","7696.03"
"26/09/2022 14:15 - 26/09/2022 14:30","BZN|NL","13345.83","7768.15"
"26/09/2022 14:30 - 26/09/2022 14:45","BZN|NL","13181.47","7827.04"
"26/09/2022 14:45 - 26/09/2022 15:00","BZN|NL","13076.45","7903.45"
"26/09/2022 15:00 - 26/09/2022 15:15","BZN|NL","13008.59","8141.70"
"26/09/2022 15:15 - 26/09/2022 15:30","BZN|NL","13044.48","8472.13"
"26/09/2022 15:30 - 26/09/2022 15:45","BZN|NL","13084.83","8823.16"
"26/09/2022 15:45 - 26/09/2022 16:00","BZN|NL","13082.58","9155.41"
"26/09/2022 16:00 - 26/09/2022 16:15","BZN|NL","13019.47","9399.03"
"26/09/2022 16:15 - 26/09/2022 16:30","BZN|NL","13050.96","9709.82"
"26/09/2022 16:30 - 26/09/2022 16:45","BZN|NL","13128.81","10100.66"
"26/09/2022 16:45 - 26/09/2022 17:00","BZN|NL","13293.53","10533.48"
"26/09/2022 17:00 - 26/09/2022 17:15","BZN|NL","13532.33","10909.75"
"26/09/2022 17:15 - 26/09/2022 17:30","BZN|NL","13779.84","11263.44"
"26/09/2022 17:30 - 26/09/2022 17:45","BZN|NL","13924.92","11724.99"
"26/09/2022 17:45 - 26/09/2022 18:00","BZN|NL","14049.12","12093.53"
"26/09/2022 18:00 - 26/09/2022 18:15","BZN|NL","13994.64","12303.77"
"26/09/2022 18:15 - 26/09/2022 18:30","BZN|NL","13863.70","12455.70"
"26/09/2022 18:30 - 26/09/2022 18:45","BZN|NL","13919.50","12664.00"
"26/09/2022 18:45 - 26/09/2022 19:00","BZN|NL","13941.09","12786.35"
"26/09/2022 19:00 - 26/09/2022 19:15","BZN|NL","13955.97","12869.92"
"26/09/2022 19:15 - 26/09/2022 19:30","BZN|NL","13984.97","12965.94"
"26/09/2022 19:30 - 26/09/2022 19:45","BZN|NL","14044.73","13042.09"
"26/09/2022 19:45 - 26/09/2022 20:00","BZN|NL","14130.02","13117.58"
"26/09/2022 20:00 - 26/09/2022 20:15","BZN|NL","13859.75","13265.05"
"26/09/2022 20:15 - 26/09/2022 20:30","BZN|NL","13799.19","13392.72"
"26/09/2022 20:30 - 26/09/2022 20:45","BZN|NL","13631.62","13480.33"
"26/09/2022 20:45 - 26/09/2022 21:00","BZN|NL","13478.31","13475.42"
"26/09/2022 21:00 - 26/09/2022 21:15","BZN|NL","13290.92","13399.97"
"26/09/2022 21:15 - 26/09/2022 21:30","BZN|NL","13110.98","13282.71"
"26/09/2022 21:30 - 26/09/2022 21:45","BZN|NL","12925.92","13129.16"
"26/09/2022 21:45 - 26/09/2022 22:00","BZN|NL","12688.78","12978.61"
"26/09/2022 22:00 - 26/09/2022 22:15","BZN|NL","12511.75","12887.09"
"26/09/2022 22:15 - 26/09/2022 22:30","BZN|NL","12406.21","12843.93"
"26/09/2022 22:30 - 26/09/2022 22:45","BZN|NL","12261.13","12750.77"
"26/09/2022 22:45 - 26/09/2022 23:00","BZN|NL","12077.82","12564.11"
"26/09/2022 23:00 - 26/09/2022 23:15","BZN|NL","11944.67","12352.44"
"26/09/2022 23:15 - 26/09/2022 23:30","BZN|NL","11736.00","12230.63"
"26/09/2022 23:30 - 26/09/2022 23:45","BZN|NL","11400.86","12137.98"
"26/09/2022 23:45 - 27/09/2022 00:00","BZN|NL","11219.83","11990.49"
"27/09/2022 00:00 - 27/09/2022 00:15","BZN|NL","11068.51","11870.90"
"27/09/2022 00:15 - 27/09/2022 00:30","BZN|NL","10914.83","11825.80"
"27/09/2022 00:30 - 27/09/2022 00:45","BZN|NL","10760.67","11787.21"
"27/09/2022 00:45 - 27/09/2022 01:00","BZN|NL","10607.21","11695.11"
"27/09/2022 01:00 - 27/09/2022 01:15","BZN|NL","10507.30","11594.80"
"27/09/2022 01:15 - 27/09/2022 01:30","BZN|NL","10369.08","11553.18"
"27/09/2022 01:30 - 27/09/2022 01:45","BZN|NL","10270.80","11474.29"
"27/09/2022 01:45 - 27/09/2022 02:00","BZN|NL","10236.14","11389.90"
"27/09/2022 02:00 - 27/09/2022 02:15","BZN|NL","10162.24","11363.78"
"27/09/2022 02:15 - 27/09/2022 02:30","BZN|NL","10107.29","11363.55"
"27/09/2022 02:30 - 27/09/2022 02:45","BZN|NL","10025.91","11327.58"
"27/09/2022 02:45 - 27/09/2022 03:00","BZN|NL","9968.30","11283.10"
"27/09/2022 03:00 - 27/09/2022 03:15","BZN|NL","9928.31","11252.17"
"27/09/2022 03:15 - 27/09/2022 03:30","BZN|NL","9926.96","11222.95"
"27/09/2022 03:30 - 27/09/2022 03:45","BZN|NL","9936.31","11209.94"
"27/09/2022 03:45 - 27/09/2022 04:00","BZN|NL","10008.42","11207.59"
"27/09/2022 04:00 - 27/09/2022 04:15","BZN|NL","10040.61","11206.65"
"27/09/2022 04:15 - 27/09/2022 04:30","BZN|NL","9995.65","11209.55"
"27/09/2022 04:30 - 27/09/2022 04:45","BZN|NL","10003.03","11223.53"
"27/09/2022 04:45 - 27/09/2022 05:00","BZN|NL","10019.23","11259.39"
"27/09/2022 05:00 - 27/09/2022 05:15","BZN|NL","10056.94","11306.54"
"27/09/2022 05:15 - 27/09/2022 05:30","BZN|NL","10158.87","11381.38"
"27/09/2022 05:30 - 27/09/2022 05:45","BZN|NL","10320.42","11490.35"
"27/09/2022 05:45 - 27/09/2022 06:00","BZN|NL","10496.39","11630.11"
"27/09/2022 06:00 - 27/09/2022 06:15","BZN|NL","10777.43","11751.49"
"27/09/2022 06:15 - 27/09/2022 06:30","BZN|NL","11043.33","11943.86"
"27/09/2022 06:30 - 27/09/2022 06:45","BZN|NL","11307.35","12164.76"
"27/09/2022 06:45 - 27/09/2022 07:00","BZN|NL","11649.86","12343.02"
"27/09/2022 07:00 - 27/09/2022 07:15","BZN|NL","12196.40","12538.12"
"27/09/2022 07:15 - 27/09/2022 07:30","BZN|NL","12569.93","12775.70"
"27/09/2022 07:30 - 27/09/2022 07:45","BZN|NL","12886.85","12974.22"
"27/09/2022 07:45 - 27/09/2022 08:00","BZN|NL","13075.83","13067.39"
"27/09/2022 08:00 - 27/09/2022 08:15","BZN|NL","13258.63","13121.36"
"27/09/2022 08:15 - 27/09/2022 08:30","BZN|NL","13271.34","13120.24"
"27/09/2022 08:30 - 27/09/2022 08:45","BZN|NL","13314.63","13004.51"
"27/09/2022 08:45 - 27/09/2022 09:00","BZN|NL","13275.02","12878.56"
"27/09/2022 09:00 - 27/09/2022 09:15","BZN|NL","13258.59","12697.48"
"27/09/2022 09:15 - 27/09/2022 09:30","BZN|NL","13315.27","12402.80"
"27/09/2022 09:30 - 27/09/2022 09:45","BZN|NL","13285.16","12026.96"
"27/09/2022 09:45 - 27/09/2022 10:00","BZN|NL","13235.39","11688.93"
"27/09/2022 10:00 - 27/09/2022 10:15","BZN|NL","13264.82","11424.25"
"27/09/2022 10:15 - 27/09/2022 10:30","BZN|NL","13204.61","11101.49"
"27/09/2022 10:30 - 27/09/2022 10:45","BZN|NL","13124.74","10716.63"
"27/09/2022 10:45 - 27/09/2022 11:00","BZN|NL","13102.94","10349.37"
"27/09/2022 11:00 - 27/09/2022 11:15","BZN|NL","13095.30","10053.62"
"27/09/2022 11:15 - 27/09/2022 11:30","BZN|NL","13071.82","9802.93"
"27/09/2022 11:30 - 27/09/2022 11:45","BZN|NL","13127.63","9613.25"
"27/09/2022 11:45 - 27/09/2022 12:00","BZN|NL","13125.55","9471.39"
"27/09/2022 12:00 - 27/09/2022 12:15","BZN|NL","12950.53","9392.89"
"27/09/2022 12:15 - 27/09/2022 12:30","BZN|NL","12711.27","9368.62"
"27/09/2022 12:30 - 27/09/2022 12:45","BZN|NL","12474.79","9416.79"
"27/09/2022 12:45 - 27/09/2022 13:00","BZN|NL","12334.71","9249.47"
"27/09/2022 13:00 - 27/09/2022 13:15","BZN|NL","12212.79","9006.17"
"27/09/2022 13:15 - 27/09/2022 13:30","BZN|NL","12116.08","8880.16"
"27/09/2022 13:30 - 27/09/2022 13:45","BZN|NL","11978.74","8788.64"
"27/09/2022 13:45 - 27/09/2022 14:00","BZN|NL","11932.87","8683.56"
"27/09/2022 14:00 - 27/09/2022 14:15","BZN|NL","11886.47","8668.20"
"27/09/2022 14:15 - 27/09/2022 14:30","BZN|NL","11839.99","8774.73"
"27/09/2022 14:30 - 27/09/2022 14:45","BZN|NL","11835.58","8847.25"
"27/09/2022 14:45 - 27/09/2022 15:00","BZN|NL","11871.39","8921.29"
"27/09/2022 15:00 - 27/09/2022 15:15","BZN|NL","11896.55","9044.08"
"27/09/2022 15:15 - 27/09/2022 15:30","BZN|NL","12007.76","9251.65"
"27/09/2022 15:30 - 27/09/2022 15:45","BZN|NL","12189.39","9445.44"
"27/09/2022 15:45 - 27/09/2022 16:00","BZN|NL","12225.76","9688.39"
"27/09/2022 16:00 - 27/09/2022 16:15","BZN|NL","12320.76","9984.05"
"27/09/2022 16:15 - 27/09/2022 16:30","BZN|NL","12513.47","10256.50"
"27/09/2022 16:30 - 27/09/2022 16:45","BZN|NL","12768.81","10543.88"
"27/09/2022 16:45 - 27/09/2022 17:00","BZN|NL","13063.28","10914.05"
"27/09/2022 17:00 - 27/09/2022 17:15","BZN|NL","13358.30","11323.27"
"27/09/2022 17:15 - 27/09/2022 17:30","BZN|NL","13718.07","11730.08"
"27/09/2022 17:30 - 27/09/2022 17:45","BZN|NL","13962.30","12153.94"
"27/09/2022 17:45 - 27/09/2022 18:00","BZN|NL","14111.51","12440.50"
"27/09/2022 18:00 - 27/09/2022 18:15","BZN|NL","14090.35","12619.50"
"27/09/2022 18:15 - 27/09/2022 18:30","BZN|NL","14059.53","12722.85"
"27/09/2022 18:30 - 27/09/2022 18:45","BZN|NL","14040.94","12831.28"
"27/09/2022 18:45 - 27/09/2022 19:00","BZN|NL","14088.85","12890.59"
"27/09/2022 19:00 - 27/09/2022 19:15","BZN|NL","14103.79","13050.92"
"27/09/2022 19:15 - 27/09/2022 19:30","BZN|NL","14068.92","13214.49"
"27/09/2022 19:30 - 27/09/2022 19:45","BZN|NL","14170.97","13352.93"
"27/09/2022 19:45 - 27/09/2022 20:00","BZN|NL","14198.61","13458.56"
"27/09/2022 20:00 - 27/09/2022 20:15","BZN|NL","14090.07","13590.34"
"27/09/2022 20:15 - 27/09/2022 20:30","BZN|NL","13916.59","13705.97"
"27/09/2022 20:30 - 27/09/2022 20:45","BZN|NL","13756.10","13758.45"
"27/09/2022 20:45 - 27/09/2022 21:00","BZN|NL","13588.22","13745.23"
"27/09/2022 21:00 - 27/09/2022 21:15","BZN|NL","13361.63","13708.79"
"27/09/2022 21:15 - 27/09/2022 21:30","BZN|NL","13261.23","13604.01"
"27/09/2022 21:30 - 27/09/2022 21:45","BZN|NL","13021.71","13468.90"
"27/09/2022 21:45 - 27/09/2022 22:00","BZN|NL","12835.22","13337.81"
"27/09/2022 22:00 - 27/09/2022 22:15","BZN|NL","12530.08","13248.28"
"27/09/2022 22:15 - 27/09/2022 22:30","BZN|NL","12376.47","13223.25"
"27/09/2022 22:30 - 27/09/2022 22:45","BZN|NL","12081.48","13138.30"
"27/09/2022 22:45 - 27/09/2022 23:00","BZN|NL","11898.40","12937.26"
"27/09/2022 23:00 - 27/09/2022 23:15","BZN|NL","11797.72","12780.05"
"27/09/2022 23:15 - 27/09/2022 23:30","BZN|NL","11640.43","12729.91"
"27/09/2022 23:30 - 27/09/2022 23:45","BZN|NL","11396.18","12639.44"
"27/09/2022 23:45 - 28/09/2022 00:00","BZN|NL","11215.85","12470.51"
"28/09/2022 00:00 - 28/09/2022 00:15","BZN|NL","11094.85","12076.02"
"28/09/2022 00:15 - 28/09/2022 00:30","BZN|NL","10993.64","11971.08"
"28/09/2022 00:30 - 28/09/2022 00:45","BZN|NL","10826.41","11852.91"
"28/09/2022 00:45 - 28/09/2022 01:00","BZN|NL","10685.39","11716.93"
"28/09/2022 01:00 - 28/09/2022 01:15","BZN|NL","10581.91","11617.36"
"28/09/2022 01:15 - 28/09/2022 01:30","BZN|NL","10476.00","11532.69"
"28/09/2022 01:30 - 28/09/2022 01:45","BZN|NL","10424.89","11417.14"
"28/09/2022 01:45 - 28/09/2022 02:00","BZN|NL","10331.32","11339.23"
"28/09/2022 02:00 - 28/09/2022 02:15","BZN|NL","10263.44","11287.40"
"28/09/2022 02:15 - 28/09/2022 02:30","BZN|NL","10239.00","11239.65"
"28/09/2022 02:30 - 28/09/2022 02:45","BZN|NL","10135.45","11202.47"
"28/09/2022 02:45 - 28/09/2022 03:00","BZN|NL","10121.83","11156.84"
"28/09/2022 03:00 - 28/09/2022 03:15","BZN|NL","10094.66","11113.52"
"28/09/2022 03:15 - 28/09/2022 03:30","BZN|NL","10065.77","11093.79"
"28/09/2022 03:30 - 28/09/2022 03:45","BZN|NL","10069.21","11069.36"
"28/09/2022 03:45 - 28/09/2022 04:00","BZN|NL","10073.29","11053.39"
"28/09/2022 04:00 - 28/09/2022 04:15","BZN|NL","10021.28","11059.37"
"28/09/2022 04:15 - 28/09/2022 04:30","BZN|NL","9983.33","11076.98"
"28/09/2022 04:30 - 28/09/2022 04:45","BZN|NL","9959.34","11088.04"
"28/09/2022 04:45 - 28/09/2022 05:00","BZN|NL","9922.31","11128.34"
"28/09/2022 05:00 - 28/09/2022 05:15","BZN|NL","10000.82","11165.76"
"28/09/2022 05:15 - 28/09/2022 05:30","BZN|NL","10136.31","11223.29"
"28/09/2022 05:30 - 28/09/2022 05:45","BZN|NL","10300.07","11297.49"
"28/09/2022 05:45 - 28/09/2022 06:00","BZN|NL","10459.51","11421.19"
"28/09/2022 06:00 - 28/09/2022 06:15","BZN|NL","10788.55","11596.57"
"28/09/2022 06:15 - 28/09/2022 06:30","BZN|NL","11121.58","11842.24"
"28/09/2022 06:30 - 28/09/2022 06:45","BZN|NL","11436.29","12078.87"
"28/09/2022 06:45 - 28/09/2022 07:00","BZN|NL","11803.42","12277.64"
"28/09/2022 07:00 - 28/09/2022 07:15","BZN|NL","12311.29","12499.33"
"28/09/2022 07:15 - 28/09/2022 07:30","BZN|NL","12655.53","12703.94"
"28/09/2022 07:30 - 28/09/2022 07:45","BZN|NL","12967.05","12882.82"
"28/09/2022 07:45 - 28/09/2022 08:00","BZN|NL","13218.83","13000.23"
"28/09/2022 08:00 - 28/09/2022 08:15","BZN|NL","13321.60","13042.78"
"28/09/2022 08:15 - 28/09/2022 08:30","BZN|NL","13192.90","13004.01"
"28/09/2022 08:30 - 28/09/2022 08:45","BZN|NL","13061.48","12924.91"
"28/09/2022 08:45 - 28/09/2022 09:00","BZN|NL","12869.95","12800.49"
"28/09/2022 09:00 - 28/09/2022 09:15","BZN|NL","12557.34","12658.33"
"28/09/2022 09:15 - 28/09/2022 09:30","BZN|NL","12215.98","12455.35"
"28/09/2022 09:30 - 28/09/2022 09:45","BZN|NL","11779.19","12207.04"
"28/09/2022 09:45 - 28/09/2022 10:00","BZN|NL","11433.39","11911.05"
"28/09/2022 10:00 - 28/09/2022 10:15","BZN|NL","11070.69","11598.31"
"28/09/2022 10:15 - 28/09/2022 10:30","BZN|NL","10748.79","11380.49"
"28/09/2022 10:30 - 28/09/2022 10:45","BZN|NL","10580.78","11062.49"
"28/09/2022 10:45 - 28/09/2022 11:00","BZN|NL","10354.20","10792.34"
"28/09/2022 11:00 - 28/09/2022 11:15","BZN|NL","10160.73","10564.47"
"28/09/2022 11:15 - 28/09/2022 11:30","BZN|NL","9966.07","10329.20"
"28/09/2022 11:30 - 28/09/2022 11:45","BZN|NL","9912.85","10094.82"
"28/09/2022 11:45 - 28/09/2022 12:00","BZN|NL","9844.83","10000.77"
"28/09/2022 12:00 - 28/09/2022 12:15","BZN|NL","9879.59","9958.32"
"28/09/2022 12:15 - 28/09/2022 12:30","BZN|NL","9954.56","9900.05"
"28/09/2022 12:30 - 28/09/2022 12:45","BZN|NL","9978.70","9827.52"
"28/09/2022 12:45 - 28/09/2022 13:00","BZN|NL","10047.03","9777.32"
"28/09/2022 13:00 - 28/09/2022 13:15","BZN|NL","10132.72","9751.73"
"28/09/2022 13:15 - 28/09/2022 13:30","BZN|NL","10213.92","9770.98"
"28/09/2022 13:30 - 28/09/2022 13:45","BZN|NL","10338.97","9805.08"
"28/09/2022 13:45 - 28/09/2022 14:00","BZN|NL","10344.07","9797.38"
"28/09/2022 14:00 - 28/09/2022 14:15","BZN|NL","10421.54","9800.12"
"28/09/2022 14:15 - 28/09/2022 14:30","BZN|NL","10571.65","9796.33"
"28/09/2022 14:30 - 28/09/2022 14:45","BZN|NL","10764.95","9809.75"
"28/09/2022 14:45 - 28/09/2022 15:00","BZN|NL","10918.68","9821.30"
"28/09/2022 15:00 - 28/09/2022 15:15","BZN|NL","10976.32","9951.32"
"28/09/2022 15:15 - 28/09/2022 15:30","BZN|NL","11127.74","10161.80"
"28/09/2022 15:30 - 28/09/2022 15:45","BZN|NL","11208.94","10353.87"
"28/09/2022 15:45 - 28/09/2022 16:00","BZN|NL","11376.32","10522.37"
"28/09/2022 16:00 - 28/09/2022 16:15","BZN|NL","11509.34","10590.31"
"28/09/2022 16:15 - 28/09/2022 16:30","BZN|NL","11567.83","10737.89"
"28/09/2022 16:30 - 28/09/2022 16:45","BZN|NL","11750.42","11015.03"
"28/09/2022 16:45 - 28/09/2022 17:00","BZN|NL","12115.83","11327.74"
"28/09/2022 17:00 - 28/09/2022 17:15","BZN|NL","12448.46","11671.60"
"28/09/2022 17:15 - 28/09/2022 17:30","BZN|NL","12827.91","11973.52"
"28/09/2022 17:30 - 28/09/2022 17:45","BZN|NL","13161.77","12290.63"
"28/09/2022 17:45 - 28/09/2022 18:00","BZN|NL","13379.37","12571.35"
"28/09/2022 18:00 - 28/09/2022 18:15","BZN|NL","13358.42","12649.00"
"28/09/2022 18:15 - 28/09/2022 18:30","BZN|NL","13370.69","12694.02"
"28/09/2022 18:30 - 28/09/2022 18:45","BZN|NL","13428.47","12886.81"
"28/09/2022 18:45 - 28/09/2022 19:00","BZN|NL","13584.98","13077.55"
"28/09/2022 19:00 - 28/09/2022 19:15","BZN|NL","13762.06","13246.67"
"28/09/2022 19:15 - 28/09/2022 19:30","BZN|NL","13847.82","13373.80"
"28/09/2022 19:30 - 28/09/2022 19:45","BZN|NL","13986.67","13456.01"
"28/09/2022 19:45 - 28/09/2022 20:00","BZN|NL","14072.71","13554.75"
"28/09/2022 20:00 - 28/09/2022 20:15","BZN|NL","13926.69","13655.69"
"28/09/2022 20:15 - 28/09/2022 20:30","BZN|NL","13833.34","13724.42"
"28/09/2022 20:30 - 28/09/2022 20:45","BZN|NL","13667.39","13725.83"
"28/09/2022 20:45 - 28/09/2022 21:00","BZN|NL","13483.10","13666.60"
"28/09/2022 21:00 - 28/09/2022 21:15","BZN|NL","13310.18","13542.66"
"28/09/2022 21:15 - 28/09/2022 21:30","BZN|NL","13130.80","13375.73"
"28/09/2022 21:30 - 28/09/2022 21:45","BZN|NL","12917.04","13176.54"
"28/09/2022 21:45 - 28/09/2022 22:00","BZN|NL","12722.80","13013.82"
"28/09/2022 22:00 - 28/09/2022 22:15","BZN|NL","12457.67","12896.99"
"28/09/2022 22:15 - 28/09/2022 22:30","BZN|NL","12339.68","12821.73"
"28/09/2022 22:30 - 28/09/2022 22:45","BZN|NL","12095.59","12715.55"
"28/09/2022 22:45 - 28/09/2022 23:00","BZN|NL","11928.29","12535.63"
"28/09/2022 23:00 - 28/09/2022 23:15","BZN|NL","11774.94","12433.41"
"28/09/2022 23:15 - 28/09/2022 23:30","BZN|NL","11582.60","12384.90"
"28/09/2022 23:30 - 28/09/2022 23:45","BZN|NL","11412.75","12286.29"
"28/09/2022 23:45 - 29/09/2022 00:00","BZN|NL","11177.63","12092.57"
"29/09/2022 00:00 - 29/09/2022 00:15","BZN|NL","11100.67","11927.97"
"29/09/2022 00:15 - 29/09/2022 00:30","BZN|NL","10960.66","11788.88"
"29/09/2022 00:30 - 29/09/2022 00:45","BZN|NL","10810.10","11624.69"
"29/09/2022 00:45 - 29/09/2022 01:00","BZN|NL","10651.10","11440.96"
"29/09/2022 01:00 - 29/09/2022 01:15","BZN|NL","10576.21","11259.02"
"29/09/2022 01:15 - 29/09/2022 01:30","BZN|NL","10496.62","11139.65"
"29/09/2022 01:30 - 29/09/2022 01:45","BZN|NL","10410.33","11057.70"
"29/09/2022 01:45 - 29/09/2022 02:00","BZN|NL","10350.64","10990.60"
"29/09/2022 02:00 - 29/09/2022 02:15","BZN|NL","10300.26","10926.66"
"29/09/2022 02:15 - 29/09/2022 02:30","BZN|NL","10297.66","10882.07"
"29/09/2022 02:30 - 29/09/2022 02:45","BZN|NL","10221.46","10842.38"
"29/09/2022 02:45 - 29/09/2022 03:00","BZN|NL","10163.91","10770.99"
"29/09/2022 03:00 - 29/09/2022 03:15","BZN|NL","10161.89","10727.37"
"29/09/2022 03:15 - 29/09/2022 03:30","BZN|NL","10147.61","10691.17"
"29/09/2022 03:30 - 29/09/2022 03:45","BZN|NL","10118.95","10633.99"
"29/09/2022 03:45 - 29/09/2022 04:00","BZN|NL","10130.64","10606.05"
"29/09/2022 04:00 - 29/09/2022 04:15","BZN|NL","10097.10","10607.84"
"29/09/2022 04:15 - 29/09/2022 04:30","BZN|NL","10107.04","10627.13"
"29/09/2022 04:30 - 29/09/2022 04:45","BZN|NL","10119.81","10635.84"
"29/09/2022 04:45 - 29/09/2022 05:00","BZN|NL","10129.89","10635.86"
"29/09/2022 05:00 - 29/09/2022 05:15","BZN|NL","10233.74","10681.62"
"29/09/2022 05:15 - 29/09/2022 05:30","BZN|NL","10278.64","10740.22"
"29/09/2022 05:30 - 29/09/2022 05:45","BZN|NL","10366.71","10844.87"
"29/09/2022 05:45 - 29/09/2022 06:00","BZN|NL","10522.68","10965.83"
"29/09/2022 06:00 - 29/09/2022 06:15","BZN|NL","10822.55","11099.95"
"29/09/2022 06:15 - 29/09/2022 06:30","BZN|NL","11142.78","11301.50"
"29/09/2022 06:30 - 29/09/2022 06:45","BZN|NL","11511.89","11539.22"
"29/09/2022 06:45 - 29/09/2022 07:00","BZN|NL","11906.11","11788.41"
"29/09/2022 07:00 - 29/09/2022 07:15","BZN|NL","12487.42","12049.20"
"29/09/2022 07:15 - 29/09/2022 07:30","BZN|NL","12770.06","12292.06"
"29/09/2022 07:30 - 29/09/2022 07:45","BZN|NL","13102.36","12558.31"
"29/09/2022 07:45 - 29/09/2022 08:00","BZN|NL","13261.97","12798.90"
"29/09/2022 08:00 - 29/09/2022 08:15","BZN|NL","13377.07","12921.78"
"29/09/2022 08:15 - 29/09/2022 08:30","BZN|NL","13244.71","12904.90"
"29/09/2022 08:30 - 29/09/2022 08:45","BZN|NL","13128.87","12819.51"
"29/09/2022 08:45 - 29/09/2022 09:00","BZN|NL","12906.93","12729.90"
"29/09/2022 09:00 - 29/09/2022 09:15","BZN|NL","12657.99","12650.92"
"29/09/2022 09:15 - 29/09/2022 09:30","BZN|NL","12362.25","12482.90"
"29/09/2022 09:30 - 29/09/2022 09:45","BZN|NL","11954.47","12233.46"
"29/09/2022 09:45 - 29/09/2022 10:00","BZN|NL","11586.33","11927.68"
"29/09/2022 10:00 - 29/09/2022 10:15","BZN|NL","11184.00","11606.32"
"29/09/2022 10:15 - 29/09/2022 10:30","BZN|NL","10845.10","11302.05"
"29/09/2022 10:30 - 29/09/2022 10:45","BZN|NL","10447.90","11003.29"
"29/09/2022 10:45 - 29/09/2022 11:00","BZN|NL","10122.39","10706.19"
"29/09/2022 11:00 - 29/09/2022 11:15","BZN|NL","9797.06","10402.93"
"29/09/2022 11:15 - 29/09/2022 11:30","BZN|NL","9667.22","10139.50"
"29/09/2022 11:30 - 29/09/2022 11:45","BZN|NL","9626.99","9847.18"
"29/09/2022 11:45 - 29/09/2022 12:00","BZN|NL","9424.33","9637.20"
"29/09/2022 12:00 - 29/09/2022 12:15","BZN|NL","9088.32","9396.03"
"29/09/2022 12:15 - 29/09/2022 12:30","BZN|NL","8760.05","9187.75"
"29/09/2022 12:30 - 29/09/2022 12:45","BZN|NL","8618.43","8983.69"
"29/09/2022 12:45 - 29/09/2022 13:00","BZN|NL","8655.80","8794.10"
"29/09/2022 13:00 - 29/09/2022 13:15","BZN|NL","8688.32","8731.93"
"29/09/2022 13:15 - 29/09/2022 13:30","BZN|NL","8786.75","8772.16"
"29/09/2022 13:30 - 29/09/2022 13:45","BZN|NL","8870.57","8747.32"
