MTU (CET/CEST),Area,Sequence,Day-ahead Price (EUR/MWh),Intraday Period (CET/CEST),Intraday Price (EUR/MWh)
12/01/2023 19:00:00 - 12/01/2023 20:00:00,BZN|NL,Without Sequence,130,,
12/01/2023 20:00:00 - 12/01/2023 21:00:00,BZN|NL,Without Sequence,131.14,,
12/01/2023 21:00:00 - 12/01/2023 22:00:00,BZN|NL,Without Sequence,86,,
12/01/2023 22:00:00 - 12/01/2023 23:00:00,BZN|NL,Without Sequence,74.1,,
12/01/2023 23:00:00 - 13/01/2023 00:00:00,BZN|NL,Without Sequence,40.41,,
13/01/2023 00:00:00 - 13/01/2023 01:00:00,BZN|NL,Without Sequence,32.92,,
13/01/2023 01:00:00 - 13/01/2023 02:00:00,BZN|NL,Without Sequence,17.2,,
13/01/2023 02:00:00 - 13/01/2023 03:00:00,BZN|NL,Without Sequence,10.43,,
13/01/2023 03:00:00 - 13/01/2023 04:00:00,BZN|NL,Without Sequence,2.65,,
13/01/2023 04:00:00 - 13/01/2023 05:00:00,BZN|NL,Without Sequence,3.35,,
13/01/2023 05:00:00 - 13/01/2023 06:00:00,BZN|NL,Without Sequence,25.7,,
13/01/2023 06:00:00 - 13/01/2023 07:00:00,BZN|NL,Without Sequence,55.5,,
13/01/2023 07:00:00 - 13/01/2023 08:00:00,BZN|NL,Without Sequence,88.65,,
13/01/2023 08:00:00 - 13/01/2023 09:00:00,BZN|NL,Without Sequence,112.43,,
13/01/2023 09:00:00 - 13/01/2023 10:00:00,BZN|NL,Without Sequence,107.07,,
13/01/2023 10:00:00 - 13/01/2023 11:00:00,BZN|NL,Without Sequence,97.1,,
13/01/2023 11:00:00 - 13/01/2023 12:00:00,BZN|NL,Without Sequence,89.03,,
13/01/2023 12:00:00 - 13/01/2023 13:00:00,BZN|NL,Without Sequence,76.77,,
13/01/2023 13:00:00 - 13/01/2023 14:00:00,BZN|NL,Without Sequence,70.24,,
13/01/2023 14:00:00 - 13/01/2023 15:00:00,BZN|NL,Without Sequence,74.23,,
13/01/2023 15:00:00 - 13/01/2023 16:00:00,BZN|NL,Without Sequence,80.6,,
13/01/2023 16:00:00 - 13/01/2023 17:00:00,BZN|NL,Without Sequence,87.58,,
13/01/2023 17:00:00 - 13/01/2023 18:00:00,BZN|NL,Without Sequence,141.83,,
13/01/2023 18:00:00 - 13/01/2023 19:00:00,BZN|NL,Without Sequence,155,,
13/01/2023 19:00:00 - 13/01/2023 20:00:00,BZN|NL,Without Sequence,144.2,,
13/01/2023 20:00:00 - 13/01/2023 21:00:00,BZN|NL,Without Sequence,121.77,,
13/01/2023 21:00:00 - 13/01/2023 22:00:00,BZN|NL,Without Sequence,125.4,,
13/01/2023 22:00:00 - 13/01/2023 23:00:00,BZN|NL,Without Sequence,120,,
13/01/2023 23:00:00 - 14/01/2023 00:00:00,BZN|NL,Without Sequence,97.29,,
14/01/2023 00:00:00 - 14/01/2023 01:00:00,BZN|NL,Without Sequence,135,,
14/01/2023 01:00:00 - 14/01/2023 02:00:00,BZN|NL,Without Sequence,117.2,,
14/01/2023 02:00:00 - 14/01/2023 03:00:00,BZN|NL,Without Sequence,98.67,,
14/01/2023 03:00:00 - 14/01/2023 04:00:00,BZN|NL,Without Sequence,57.45,,
14/01/2023 04:00:00 - 14/01/2023 05:00:00,BZN|NL,Without Sequence,40.85,,
14/01/2023 05:00:00 - 14/01/2023 06:00:00,BZN|NL,Without Sequence,41.02,,
14/01/2023 06:00:00 - 14/01/2023 07:00:00,BZN|NL,Without Sequence,45.1,,
14/01/2023 07:00:00 - 14/01/2023 08:00:00,BZN|NL,Without Sequence,54.9,,
14/01/2023 08:00:00 - 14/01/2023 09:00:00,BZN|NL,Without Sequence,77.15,,
14/01/2023 09:00:00 - 14/01/2023 10:00:00,BZN|NL,Without Sequence,100.1,,
14/01/2023 10:00:00 - 14/01/2023 11:00:00,BZN|NL,Without Sequence,96.73,,
14/01/2023 11:00:00 - 14/01/2023 12:00:00,BZN|NL,Without Sequence,99.2,,
14/01/2023 12:00:00 - 14/01/2023 13:00:00,BZN|NL,Without Sequence,104.97,,
14/01/2023 13:00:00 - 14/01/2023 14:00:00,BZN|NL,Without Sequence,93.86,,
14/01/2023 14:00:00 - 14/01/2023 15:00:00,BZN|NL,Without Sequence,93.85,,
14/01/2023 15:00:00 - 14/01/2023 16:00:00,BZN|NL,Without Sequence,100,,
14/01/2023 16:00:00 - 14/01/2023 17:00:00,BZN|NL,Without Sequence,100,,
14/01/2023 17:00:00 - 14/01/2023 18:00:00,BZN|NL,Without Sequence,134.26,,
14/01/2023 18:00:00 - 14/01/2023 19:00:00,BZN|NL,Without Sequence,144.2,,
14/01/2023 19:00:00 - 14/01/2023 20:00:00,BZN|NL,Without Sequence,127,,
14/01/2023 20:00:00 - 14/01/2023 21:00:00,BZN|NL,Without Sequence,143.51,,
14/01/2023 21:00:00 - 14/01/2023 22:00:00,BZN|NL,Without Sequence,99.37,,
14/01/2023 22:00:00 - 14/01/2023 23:00:00,BZN|NL,Without Sequence,93.42,,
14/01/2023 23:00:00 - 15/01/2023 00:00:00,BZN|NL,Without Sequence,69.1,,
15/01/2023 00:00:00 - 15/01/2023 01:00:00,BZN|NL,Without Sequence,60.01,,
15/01/2023 01:00:00 - 15/01/2023 02:00:00,BZN|NL,Without Sequence,29.4,,
15/01/2023 02:00:00 - 15/01/2023 03:00:00,BZN|NL,Without Sequence,27.93,,
15/01/2023 03:00:00 - 15/01/2023 04:00:00,BZN|NL,Without Sequence,6.94,,
15/01/2023 04:00:00 - 15/01/2023 05:00:00,BZN|NL,Without Sequence,2.93,,
15/01/2023 05:00:00 - 15/01/2023 06:00:00,BZN|NL,Without Sequence,4.05,,
15/01/2023 06:00:00 - 15/01/2023 07:00:00,BZN|NL,Without Sequence,1.58,,
15/01/2023 07:00:00 - 15/01/2023 08:00:00,BZN|NL,Without Sequence,1.81,,
15/01/2023 08:00:00 - 15/01/2023 09:00:00,BZN|NL,Without Sequence,11.2,,
15/01/2023 09:00:00 - 15/01/2023 10:00:00,BZN|NL,Without Sequence,37.4,,
15/01/2023 10:00:00 - 15/01/2023 11:00:00,BZN|NL,Without Sequence,38.86,,
15/01/2023 11:00:00 - 15/01/2023 12:00:00,BZN|NL,Without Sequence,74.9,,
15/01/2023 12:00:00 - 15/01/2023 13:00:00,BZN|NL,Without Sequence,80,,
15/01/2023 13:00:00 - 15/01/2023 14:00:00,BZN|NL,Without Sequence,65.01,,
15/01/2023 14:00:00 - 15/01/2023 15:00:00,BZN|NL,Without Sequence,80.15,,
15/01/2023 15:00:00 - 15/01/2023 16:00:00,BZN|NL,Without Sequence,86.02,,
15/01/2023 16:00:00 - 15/01/2023 17:00:00,BZN|NL,Without Sequence,95,,
15/01/2023 17:00:00 - 15/01/2023 18:00:00,BZN|NL,Without Sequence,139.64,,
15/01/2023 18:00:00 - 15/01/2023 19:00:00,BZN|NL,Without Sequence,174.6,,
15/01/2023 19:00:00 - 15/01/2023 20:00:00,BZN|NL,Without Sequence,197.7,,
15/01/2023 20:00:00 - 15/01/2023 21:00:00,BZN|NL,Without Sequence,199.9,,
15/01/2023 21:00:00 - 15/01/2023 22:00:00,BZN|NL,Without Sequence,168.34,,
15/01/2023 22:00:00 - 15/01/2023 23:00:00,BZN|NL,Without Sequence,160,,
15/01/2023 23:00:00 - 16/01/2023 00:00:00,BZN|NL,Without Sequence,133,,
16/01/2023 00:00:00 - 16/01/2023 01:00:00,BZN|NL,Without Sequence,60.01,,
16/01/2023 01:00:00 - 16/01/2023 02:00:00,BZN|NL,Without Sequence,60.01,,
16/01/2023 02:00:00 - 16/01/2023 03:00:00,BZN|NL,Without Sequence,62.72,,
16/01/2023 03:00:00 - 16/01/2023 04:00:00,BZN|NL,Without Sequence,56.1,,
16/01/2023 04:00:00 - 16/01/2023 05:00:00,BZN|NL,Without Sequence,63.3,,
16/01/2023 05:00:00 - 16/01/2023 06:00:00,BZN|NL,Without Sequence,87,,
16/01/2023 06:00:00 - 16/01/2023 07:00:00,BZN|NL,Without Sequence,154.63,,
16/01/2023 07:00:00 - 16/01/2023 08:00:00,BZN|NL,Without Sequence,175.11,,
16/01/2023 08:00:00 - 16/01/2023 09:00:00,BZN|NL,Without Sequence,185.99,,
16/01/2023 09:00:00 - 16/01/2023 10:00:00,BZN|NL,Without Sequence,170,,
16/01/2023 10:00:00 - 16/01/2023 11:00:00,BZN|NL,Without Sequence,200.1,,
16/01/2023 11:00:00 - 16/01/2023 12:00:00,BZN|NL,Without Sequence,165.6,,
16/01/2023 12:00:00 - 16/01/2023 13:00:00,BZN|NL,Without Sequence,148.59,,
16/01/2023 13:00:00 - 16/01/2023 14:00:00,BZN|NL,Without Sequence,145.47,,
16/01/2023 14:00:00 - 16/01/2023 15:00:00,BZN|NL,Without Sequence,146.1,,
16/01/2023 15:00:00 - 16/01/2023 16:00:00,BZN|NL,Without Sequence,149.9,,
16/01/2023 16:00:00 - 16/01/2023 17:00:00,BZN|NL,Without Sequence,151.45,,
16/01/2023 17:00:00 - 16/01/2023 18:00:00,BZN|NL,Without Sequence,166.79,,
16/01/2023 18:00:00 - 16/01/2023 19:00:00,BZN|NL,Without Sequence,173.72,,
16/01/2023 19:00:00 - 16/01/2023 20:00:00,BZN|NL,Without Sequence,150.5,,
16/01/2023 20:00:00 - 16/01/2023 21:00:00,BZN|NL,Without Sequence,145.9,,
16/01/2023 21:00:00 - 16/01/2023 22:00:00,BZN|NL,Without Sequence,131.97,,
16/01/2023 22:00:00 - 16/01/2023 23:00:00,BZN|NL,Without Sequence,127.31,,
16/01/2023 23:00:00 - 17/01/2023 00:00:00,BZN|NL,Without Sequence,120,,
17/01/2023 00:00:00 - 17/01/2023 01:00:00,BZN|NL,Without Sequence,101.19,,
17/01/2023 01:00:00 - 17/01/2023 02:00:00,BZN|NL,Without Sequence,95.45,,
17/01/2023 02:00:00 - 17/01/2023 03:00:00,BZN|NL,Without Sequence,97.98,,
17/01/2023 03:00:00 - 17/01/2023 04:00:00,BZN|NL,Without Sequence,100,,
17/01/2023 04:00:00 - 17/01/2023 05:00:00,BZN|NL,Without Sequence,101.09,,
17/01/2023 05:00:00 - 17/01/2023 06:00:00,BZN|NL,Without Sequence,113.55,,
17/01/2023 06:00:00 - 17/01/2023 07:00:00,BZN|NL,Without Sequence,131.05,,
17/01/2023 07:00:00 - 17/01/2023 08:00:00,BZN|NL,Without Sequence,140.8,,
17/01/2023 08:00:00 - 17/01/2023 09:00:00,BZN|NL,Without Sequence,200,,
17/01/2023 09:00:00 - 17/01/2023 10:00:00,BZN|NL,Without Sequence,232.8,,
17/01/2023 10:00:00 - 17/01/2023 11:00:00,BZN|NL,Without Sequence,128.92,,
17/01/2023 11:00:00 - 17/01/2023 12:00:00,BZN|NL,Without Sequence,120,,
17/01/2023 12:00:00 - 17/01/2023 13:00:00,BZN|NL,Without Sequence,115.95,,
17/01/2023 13:00:00 - 17/01/2023 14:00:00,BZN|NL,Without Sequence,112.9,,
17/01/2023 14:00:00 - 17/01/2023 15:00:00,BZN|NL,Without Sequence,115.93,,
17/01/2023 15:00:00 - 17/01/2023 16:00:00,BZN|NL,Without Sequence,147.72,,
17/01/2023 16:00:00 - 17/01/2023 17:00:00,BZN|NL,Without Sequence,171,,
17/01/2023 17:00:00 - 17/01/2023 18:00:00,BZN|NL,Without Sequence,184.73,,
17/01/2023 18:00:00 - 17/01/2023 19:00:00,BZN|NL,Without Sequence,162.19,,
17/01/2023 19:00:00 - 17/01/2023 20:00:00,BZN|NL,Without Sequence,150.1,,
17/01/2023 20:00:00 - 17/01/2023 21:00:00,BZN|NL,Without Sequence,144.43,,
17/01/2023 21:00:00 - 17/01/2023 22:00:00,BZN|NL,Without Sequence,141.41,,
17/01/2023 22:00:00 - 17/01/2023 23:00:00,BZN|NL,Without Sequence,132.8,,
17/01/2023 23:00:00 - 18/01/2023 00:00:00,BZN|NL,Without Sequence,131.4,,
18/01/2023 00:00:00 - 18/01/2023 01:00:00,BZN|NL,Without Sequence,119.8,,
18/01/2023 01:00:00 - 18/01/2023 02:00:00,BZN|NL,Without Sequence,120.1,,
18/01/2023 02:00:00 - 18/01/2023 03:00:00,BZN|NL,Without Sequence,123.9,,
18/01/2023 03:00:00 - 18/01/2023 04:00:00,BZN|NL,Without Sequence,122.87,,
18/01/2023 04:00:00 - 18/01/2023 05:00:00,BZN|NL,Without Sequence,120.48,,
18/01/2023 05:00:00 - 18/01/2023 06:00:00,BZN|NL,Without Sequence,121.91,,
18/01/2023 06:00:00 - 18/01/2023 07:00:00,BZN|NL,Without Sequence,130.39,,
18/01/2023 07:00:00 - 18/01/2023 08:00:00,BZN|NL,Without Sequence,166.4,,
18/01/2023 08:00:00 - 18/01/2023 09:00:00,BZN|NL,Without Sequence,181.5,,
18/01/2023 09:00:00 - 18/01/2023 10:00:00,BZN|NL,Without Sequence,176.56,,
18/01/2023 10:00:00 - 18/01/2023 11:00:00,BZN|NL,Without Sequence,140,,
18/01/2023 11:00:00 - 18/01/2023 12:00:00,BZN|NL,Without Sequence,123.05,,
18/01/2023 12:00:00 - 18/01/2023 13:00:00,BZN|NL,Without Sequence,119.31,,
18/01/2023 13:00:00 - 18/01/2023 14:00:00,BZN|NL,Without Sequence,115.75,,
18/01/2023 14:00:00 - 18/01/2023 15:00:00,BZN|NL,Without Sequence,117.08,,
18/01/2023 15:00:00 - 18/01/2023 16:00:00,BZN|NL,Without Sequence,140,,
18/01/2023 16:00:00 - 18/01/2023 17:00:00,BZN|NL,Without Sequence,147.97,,
18/01/2023 17:00:00 - 18/01/2023 18:00:00,BZN|NL,Without Sequence,160,,
18/01/2023 18:00:00 - 18/01/2023 19:00:00,BZN|NL,Without Sequence,127.08,,
18/01/2023 19:00:00 - 18/01/2023 20:00:00,BZN|NL,Without Sequence,123.07,,
18/01/2023 20:00:00 - 18/01/2023 21:00:00,BZN|NL,Without Sequence,117.09,,
18/01/2023 21:00:00 - 18/01/2023 22:00:00,BZN|NL,Without Sequence,119.9,,
18/01/2023 22:00:00 - 18/01/2023 23:00:00,BZN|NL,Without Sequence,117.51,,
18/01/2023 23:00:00 - 19/01/2023 00:00:00,BZN|NL,Without Sequence,111.46,,
19/01/2023 00:00:00 - 19/01/2023 01:00:00,BZN|NL,Without Sequence,111.53,,
19/01/2023 01:00:00 - 19/01/2023 02:00:00,BZN|NL,Without Sequence,106.98,,
19/01/2023 02:00:00 - 19/01/2023 03:00:00,BZN|NL,Without Sequence,104.97,,
19/01/2023 03:00:00 - 19/01/2023 04:00:00,BZN|NL,Without Sequence,101.72,,
19/01/2023 04:00:00 - 19/01/2023 05:00:00,BZN|NL,Without Sequence,107.23,,
19/01/2023 05:00:00 - 19/01/2023 06:00:00,BZN|NL,Without Sequence,114.62,,
19/01/2023 06:00:00 - 19/01/2023 07:00:00,BZN|NL,Without Sequence,118.94,,
19/01/2023 07:00:00 - 19/01/2023 08:00:00,BZN|NL,Without Sequence,159.9,,
19/01/2023 08:00:00 - 19/01/2023 09:00:00,BZN|NL,Without Sequence,164,,
19/01/2023 09:00:00 - 19/01/2023 10:00:00,BZN|NL,Without Sequence,171.69,,
19/01/2023 10:00:00 - 19/01/2023 11:00:00,BZN|NL,Without Sequence,139,,
19/01/2023 11:00:00 - 19/01/2023 12:00:00,BZN|NL,Without Sequence,136.35,,
19/01/2023 12:00:00 - 19/01/2023 13:00:00,BZN|NL,Without Sequence,129.6,,
19/01/2023 13:00:00 - 19/01/2023 14:00:00,BZN|NL,Without Sequence,154.87,,
19/01/2023 14:00:00 - 19/01/2023 15:00:00,BZN|NL,Without Sequence,160.49,,
19/01/2023 15:00:00 - 19/01/2023 16:00:00,BZN|NL,Without Sequence,175.96,,
19/01/2023 16:00:00 - 19/01/2023 17:00:00,BZN|NL,Without Sequence,186.29,,
19/01/2023 17:00:00 - 19/01/2023 18:00:00,BZN|NL,Without Sequence,203.94,,
19/01/2023 18:00:00 - 19/01/2023 19:00:00,BZN|NL,Without Sequence,197.57,,
19/01/2023 19:00:00 - 19/01/2023 20:00:00,BZN|NL,Without Sequence,171.43,,
19/01/2023 20:00:00 - 19/01/2023 21:00:00,BZN|NL,Without Sequence,150,,
19/01/2023 21:00:00 - 19/01/2023 22:00:00,BZN|NL,Without Sequence,148.41,,
19/01/2023 22:00:00 - 19/01/2023 23:00:00,BZN|NL,Without Sequence,149.34,,
19/01/2023 23:00:00 - 20/01/2023 00:00:00,BZN|NL,Without Sequence,139,,
20/01/2023 00:00:00 - 20/01/2023 01:00:00,BZN|NL,Without Sequence,149.9,,
20/01/2023 01:00:00 - 20/01/2023 02:00:00,BZN|NL,Without Sequence,144.5,,
20/01/2023 02:00:00 - 20/01/2023 03:00:00,BZN|NL,Without Sequence,142.44,,
20/01/2023 03:00:00 - 20/01/2023 04:00:00,BZN|NL,Without Sequence,142.8,,
20/01/2023 04:00:00 - 20/01/2023 05:00:00,BZN|NL,Without Sequence,144.98,,
20/01/2023 05:00:00 - 20/01/2023 06:00:00,BZN|NL,Without Sequence,150.01,,
20/01/2023 06:00:00 - 20/01/2023 07:00:00,BZN|NL,Without Sequence,169.9,,
20/01/2023 07:00:00 - 20/01/2023 08:00:00,BZN|NL,Without Sequence,208.07,,
20/01/2023 08:00:00 - 20/01/2023 09:00:00,BZN|NL,Without Sequence,235.06,,
20/01/2023 09:00:00 - 20/01/2023 10:00:00,BZN|NL,Without Sequence,221.7,,
20/01/2023 10:00:00 - 20/01/2023 11:00:00,BZN|NL,Without Sequence,209.77,,
20/01/2023 11:00:00 - 20/01/2023 12:00:00,BZN|NL,Without Sequence,199.42,,
20/01/2023 12:00:00 - 20/01/2023 13:00:00,BZN|NL,Without Sequence,187.49,,
20/01/2023 13:00:00 - 20/01/2023 14:00:00,BZN|NL,Without Sequence,181.62,,
20/01/2023 14:00:00 - 20/01/2023 15:00:00,BZN|NL,Without Sequence,179.6,,
20/01/2023 15:00:00 - 20/01/2023 16:00:00,BZN|NL,Without Sequence,192,,
20/01/2023 16:00:00 - 20/01/2023 17:00:00,BZN|NL,Without Sequence,200,,
20/01/2023 17:00:00 - 20/01/2023 18:00:00,BZN|NL,Without Sequence,208.22,,
20/01/2023 18:00:00 - 20/01/2023 19:00:00,BZN|NL,Without Sequence,208.4,,
20/01/2023 19:00:00 - 20/01/2023 20:00:00,BZN|NL,Without Sequence,183.68,,
20/01/2023 20:00:00 - 20/01/2023 21:00:00,BZN|NL,Without Sequence,151.39,,
20/01/2023 21:00:00 - 20/01/2023 22:00:00,BZN|NL,Without Sequence,155.3,,
20/01/2023 22:00:00 - 20/01/2023 23:00:00,BZN|NL,Without Sequence,153.65,,
20/01/2023 23:00:00 - 21/01/2023 00:00:00,BZN|NL,Without Sequence,147.55,,
21/01/2023 00:00:00 - 21/01/2023 01:00:00,BZN|NL,Without Sequence,152.2,,
21/01/2023 01:00:00 - 21/01/2023 02:00:00,BZN|NL,Without Sequence,147.86,,
21/01/2023 02:00:00 - 21/01/2023 03:00:00,BZN|NL,Without Sequence,142.22,,
21/01/2023 03:00:00 - 21/01/2023 04:00:00,BZN|NL,Without Sequence,135.88,,
21/01/2023 04:00:00 - 21/01/2023 05:00:00,BZN|NL,Without Sequence,132.91,,
21/01/2023 05:00:00 - 21/01/2023 06:00:00,BZN|NL,Without Sequence,134.84,,
21/01/2023 06:00:00 - 21/01/2023 07:00:00,BZN|NL,Without Sequence,131.5,,
21/01/2023 07:00:00 - 21/01/2023 08:00:00,BZN|NL,Without Sequence,140.77,,
21/01/2023 08:00:00 - 21/01/2023 09:00:00,BZN|NL,Without Sequence,155.26,,
21/01/2023 09:00:00 - 21/01/2023 10:00:00,BZN|NL,Without Sequence,171.84,,
21/01/2023 10:00:00 - 21/01/2023 11:00:00,BZN|NL,Without Sequence,170.01,,
21/01/2023 11:00:00 - 21/01/2023 12:00:00,BZN|NL,Without Sequence,156.94,,
21/01/2023 12:00:00 - 21/01/2023 13:00:00,BZN|NL,Without Sequence,147.91,,
21/01/2023 13:00:00 - 21/01/2023 14:00:00,BZN|NL,Without Sequence,137.02,,
21/01/2023 14:00:00 - 21/01/2023 15:00:00,BZN|NL,Without Sequence,136.58,,
21/01/2023 15:00:00 - 21/01/2023 16:00:00,BZN|NL,Without Sequence,135.9,,
21/01/2023 16:00:00 - 21/01/2023 17:00:00,BZN|NL,Without Sequence,144.22,,
21/01/2023 17:00:00 - 21/01/2023 18:00:00,BZN|NL,Without Sequence,173.92,,
21/01/2023 18:00:00 - 21/01/2023 19:00:00,BZN|NL,Without Sequence,179.62,,
21/01/2023 19:00:00 - 21/01/2023 20:00:00,BZN|NL,Without Sequence,159.41,,
21/01/2023 20:00:00 - 21/01/2023 21:00:00,BZN|NL,Without Sequence,165.88,,
21/01/2023 21:00:00 - 21/01/2023 22:00:00,BZN|NL,Without Sequence,147.74,,
21/01/2023 22:00:00 - 21/01/2023 23:00:00,BZN|NL,Without Sequence,143.86,,
21/01/2023 23:00:00 - 22/01/2023 00:00:00,BZN|NL,Without Sequence,132.58,,
22/01/2023 00:00:00 - 22/01/2023 01:00:00,BZN|NL,Without Sequence,140,,
22/01/2023 01:00:00 - 22/01/2023 02:00:00,BZN|NL,Without Sequence,122.94,,
22/01/2023 02:00:00 - 22/01/2023 03:00:00,BZN|NL,Without Sequence,127,,
22/01/2023 03:00:00 - 22/01/2023 04:00:00,BZN|NL,Without Sequence,130.99,,
22/01/2023 04:00:00 - 22/01/2023 05:00:00,BZN|NL,Without Sequence,122.12,,
22/01/2023 05:00:00 - 22/01/2023 06:00:00,BZN|NL,Without Sequence,121.68,,
22/01/2023 06:00:00 - 22/01/2023 07:00:00,BZN|NL,Without Sequence,132.39,,
22/01/2023 07:00:00 - 22/01/2023 08:00:00,BZN|NL,Without Sequence,127.6,,
22/01/2023 08:00:00 - 22/01/2023 09:00:00,BZN|NL,Without Sequence,139.9,,
22/01/2023 09:00:00 - 22/01/2023 10:00:00,BZN|NL,Without Sequence,150.71,,
22/01/2023 10:00:00 - 22/01/2023 11:00:00,BZN|NL,Without Sequence,146.4,,
22/01/2023 11:00:00 - 22/01/2023 12:00:00,BZN|NL,Without Sequence,153.1,,
22/01/2023 12:00:00 - 22/01/2023 13:00:00,BZN|NL,Without Sequence,146.3,,
22/01/2023 13:00:00 - 22/01/2023 14:00:00,BZN|NL,Without Sequence,150,,
22/01/2023 14:00:00 - 22/01/2023 15:00:00,BZN|NL,Without Sequence,154.9,,
22/01/2023 15:00:00 - 22/01/2023 16:00:00,BZN|NL,Without Sequence,157.49,,
22/01/2023 16:00:00 - 22/01/2023 17:00:00,BZN|NL,Without Sequence,171.03,,
22/01/2023 17:00:00 - 22/01/2023 18:00:00,BZN|NL,Without Sequence,191.99,,
22/01/2023 18:00:00 - 22/01/2023 19:00:00,BZN|NL,Without Sequence,203.66,,
22/01/2023 19:00:00 - 22/01/2023 20:00:00,BZN|NL,Without Sequence,197.58,,
22/01/2023 20:00:00 - 22/01/2023 21:00:00,BZN|NL,Without Sequence,170.87,,
22/01/2023 21:00:00 - 22/01/2023 22:00:00,BZN|NL,Without Sequence,166.4,,
22/01/2023 22:00:00 - 22/01/2023 23:00:00,BZN|NL,Without Sequence,157.25,,
22/01/2023 23:00:00 - 23/01/2023 00:00:00,BZN|NL,Without Sequence,148.3,,
23/01/2023 00:00:00 - 23/01/2023 01:00:00,BZN|NL,Without Sequence,149.24,,
23/01/2023 01:00:00 - 23/01/2023 02:00:00,BZN|NL,Without Sequence,149,,
23/01/2023 02:00:00 - 23/01/2023 03:00:00,BZN|NL,Without Sequence,148.4,,
23/01/2023 03:00:00 - 23/01/2023 04:00:00,BZN|NL,Without Sequence,147.59,,
23/01/2023 04:00:00 - 23/01/2023 05:00:00,BZN|NL,Without Sequence,148.3,,
23/01/2023 05:00:00 - 23/01/2023 06:00:00,BZN|NL,Without Sequence,144.9,,
23/01/2023 06:00:00 - 23/01/2023 07:00:00,BZN|NL,Without Sequence,189.9,,
23/01/2023 07:00:00 - 23/01/2023 08:00:00,BZN|NL,Without Sequence,226.54,,
23/01/2023 08:00:00 - 23/01/2023 09:00:00,BZN|NL,Without Sequence,257.91,,
23/01/2023 09:00:00 - 23/01/2023 10:00:00,BZN|NL,Without Sequence,270.2,,
23/01/2023 10:00:00 - 23/01/2023 11:00:00,BZN|NL,Without Sequence,249.9,,
23/01/2023 11:00:00 - 23/01/2023 12:00:00,BZN|NL,Without Sequence,230.2,,
23/01/2023 12:00:00 - 23/01/2023 13:00:00,BZN|NL,Without Sequence,220.93,,
23/01/2023 13:00:00 - 23/01/2023 14:00:00,BZN|NL,Without Sequence,219.16,,
23/01/2023 14:00:00 - 23/01/2023 15:00:00,BZN|NL,Without Sequence,219.67,,
23/01/2023 15:00:00 - 23/01/2023 16:00:00,BZN|NL,Without Sequence,218.99,,
23/01/2023 16:00:00 - 23/01/2023 17:00:00,BZN|NL,Without Sequence,224.58,,
23/01/2023 17:00:00 - 23/01/2023 18:00:00,BZN|NL,Without Sequence,248.9,,
23/01/2023 18:00:00 - 23/01/2023 19:00:00,BZN|NL,Without Sequence,248.07,,
23/01/2023 19:00:00 - 23/01/2023 20:00:00,BZN|NL,Without Sequence,223.19,,
23/01/2023 20:00:00 - 23/01/2023 21:00:00,BZN|NL,Without Sequence,201.39,,
23/01/2023 21:00:00 - 23/01/2023 22:00:00,BZN|NL,Without Sequence,183.95,,
23/01/2023 22:00:00 - 23/01/2023 23:00:00,BZN|NL,Without Sequence,167.6,,
23/01/2023 23:00:00 - 24/01/2023 00:00:00,BZN|NL,Without Sequence,157.01,,
24/01/2023 00:00:00 - 24/01/2023 01:00:00,BZN|NL,Without Sequence,164.85,,
24/01/2023 01:00:00 - 24/01/2023 02:00:00,BZN|NL,Without Sequence,160.05,,
24/01/2023 02:00:00 - 24/01/2023 03:00:00,BZN|NL,Without Sequence,145.9,,
24/01/2023 03:00:00 - 24/01/2023 04:00:00,BZN|NL,Without Sequence,142.4,,
24/01/2023 04:00:00 - 24/01/2023 05:00:00,BZN|NL,Without Sequence,153.62,,
24/01/2023 05:00:00 - 24/01/2023 06:00:00,BZN|NL,Without Sequence,156.7,,
24/01/2023 06:00:00 - 24/01/2023 07:00:00,BZN|NL,Without Sequence,183.61,,
24/01/2023 07:00:00 - 24/01/2023 08:00:00,BZN|NL,Without Sequence,210.06,,
24/01/2023 08:00:00 - 24/01/2023 09:00:00,BZN|NL,Without Sequence,251.1,,
24/01/2023 09:00:00 - 24/01/2023 10:00:00,BZN|NL,Without Sequence,256.43,,
24/01/2023 10:00:00 - 24/01/2023 11:00:00,BZN|NL,Without Sequence,238.66,,
24/01/2023 11:00:00 - 24/01/2023 12:00:00,BZN|NL,Without Sequence,229.96,,
24/01/2023 12:00:00 - 24/01/2023 13:00:00,BZN|NL,Without Sequence,217.85,,
24/01/2023 13:00:00 - 24/01/2023 14:00:00,BZN|NL,Without Sequence,205.99,,
24/01/2023 14:00:00 - 24/01/2023 15:00:00,BZN|NL,Without Sequence,215.28,,
24/01/2023 15:00:00 - 24/01/2023 16:00:00,BZN|NL,Without Sequence,217.98,,
24/01/2023 16:00:00 - 24/01/2023 17:00:00,BZN|NL,Without Sequence,224.58,,
24/01/2023 17:00:00 - 24/01/2023 18:00:00,BZN|NL,Without Sequence,250,,
24/01/2023 18:00:00 - 24/01/2023 19:00:00,BZN|NL,Without Sequence,250,,
24/01/2023 19:00:00 - 24/01/2023 20:00:00,BZN|NL,Without Sequence,231.14,,
24/01/2023 20:00:00 - 24/01/2023 21:00:00,BZN|NL,Without Sequence,207.29,,
24/01/2023 21:00:00 - 24/01/2023 22:00:00,BZN|NL,Without Sequence,182.75,,
